@relation tweets

@attribute terms numeric
@attribute topics numeric
@attribute tags numeric
@attribute links numeric
@attribute sentiment numeric

@attribute class {positive, negative}

@data
5,0,1,0,1,positive
9,0,1,0,0,positive
17,0,0,0,0,positive
5,0,0,0,0,positive
6,0,1,0,1,positive
6,0,0,0,1,positive
11,0,1,0,0,positive
7,0,1,0,1,positive
4,0,0,0,0,positive
9,0,0,0,1,positive
9,0,1,0,3,positive
3,0,1,0,0,positive
17,0,0,0,0,positive
2,0,0,0,0,positive
15,0,0,0,3,positive
6,0,1,0,0,positive
4,0,1,1,0,positive
2,0,1,0,1,positive
17,0,1,0,2,positive
10,0,1,0,1,positive
8,0,1,0,1,positive
13,0,1,0,0,positive
6,0,1,0,1,positive
8,0,1,0,-1,positive
5,0,0,0,0,positive
5,0,1,0,2,positive
5,0,1,0,0,positive
4,0,1,0,0,positive
12,0,0,0,3,positive
4,0,0,0,0,positive
12,2,0,0,1,positive
14,0,1,0,-2,positive
4,0,1,0,1,positive
7,0,1,0,-1,positive
5,0,1,0,-2,positive
7,0,0,0,0,positive
5,0,1,0,1,positive
8,0,0,0,-1,positive
11,0,1,0,2,positive
12,0,0,0,2,positive
4,0,1,0,0,positive
4,0,1,0,0,positive
9,0,0,0,1,positive
8,0,0,0,-1,positive
13,0,2,0,2,positive
9,0,1,0,0,positive
9,0,1,0,1,positive
12,0,2,0,-1,positive
2,0,0,1,0,positive
13,1,1,0,1,positive
8,0,1,0,0,positive
16,0,0,0,-1,positive
12,0,1,0,0,positive
15,0,1,0,1,positive
9,0,1,0,0,positive
8,0,1,0,1,positive
11,0,1,0,0,positive
6,0,0,0,1,positive
3,0,1,0,0,positive
7,0,0,0,1,positive
7,0,0,0,-1,positive
9,0,1,0,0,positive
12,0,1,0,4,positive
9,0,0,1,1,positive
3,0,0,0,0,positive
18,0,0,0,1,positive
14,0,1,0,2,positive
9,0,1,0,2,positive
7,0,0,0,2,positive
4,0,1,0,2,positive
5,0,1,0,-1,positive
5,0,1,0,0,positive
10,0,1,0,0,positive
17,0,1,0,0,positive
2,0,0,0,0,positive
7,0,1,0,3,positive
7,0,0,0,-1,positive
9,0,1,0,0,positive
5,0,1,0,0,positive
5,0,1,0,2,positive
10,0,1,0,0,positive
5,0,0,0,1,positive
6,0,0,0,-1,positive
8,0,1,0,1,positive
17,0,0,0,0,positive
12,0,0,0,-1,positive
5,0,1,1,2,positive
14,0,1,0,-1,positive
13,0,1,0,-1,positive
6,0,1,0,0,positive
3,0,0,1,1,positive
5,0,1,0,0,positive
14,0,0,0,4,positive
4,0,1,0,0,positive
14,0,1,0,1,positive
16,0,1,0,1,positive
4,0,1,0,0,positive
11,0,1,0,1,positive
6,0,1,0,1,positive
11,0,2,0,0,positive
3,0,1,0,1,positive
10,0,0,0,3,positive
5,0,0,0,0,positive
8,0,1,0,0,positive
11,0,0,1,2,positive
1,0,1,0,0,positive
6,0,1,0,0,positive
3,0,0,0,-1,positive
5,0,1,0,0,positive
5,0,0,0,0,positive
7,0,1,0,0,positive
16,0,0,0,1,positive
9,0,1,0,0,positive
16,0,0,0,2,positive
10,0,1,0,0,positive
4,0,1,0,0,positive
3,0,0,1,0,positive
10,0,1,0,3,positive
7,0,1,0,-1,positive
3,0,1,2,0,positive
11,0,1,0,-1,positive
4,0,1,0,1,positive
11,0,1,0,0,positive
5,0,1,0,0,positive
7,0,1,0,0,positive
4,0,1,0,1,positive
2,0,1,0,1,positive
16,0,0,0,1,positive
10,0,0,0,0,positive
2,0,1,0,0,positive
7,0,0,0,2,positive
11,0,0,0,0,positive
13,0,1,0,0,positive
5,0,1,0,-1,positive
9,0,1,0,0,positive
8,0,1,0,1,positive
12,0,0,0,0,positive
2,0,0,0,0,positive
3,0,1,0,0,positive
7,0,0,0,0,positive
8,0,0,0,0,positive
9,0,0,0,2,positive
11,0,1,0,1,positive
16,0,0,0,3,positive
10,0,0,0,0,positive
5,0,0,0,0,positive
17,0,0,0,0,positive
3,0,0,0,0,positive
3,0,1,0,2,positive
3,0,1,0,0,positive
3,0,1,0,0,positive
2,0,0,1,0,positive
13,0,1,0,-2,positive
5,0,1,0,-1,positive
16,0,1,0,-1,positive
4,0,1,0,0,positive
3,0,0,0,0,positive
16,0,0,0,1,positive
12,0,0,0,0,positive
5,0,0,0,1,positive
15,0,0,0,0,positive
4,0,1,0,0,positive
5,0,0,0,0,positive
13,0,0,0,4,positive
11,0,2,0,2,positive
14,0,0,0,0,positive
10,0,1,0,0,positive
5,0,1,0,1,positive
7,0,1,0,0,positive
5,0,0,0,1,positive
2,0,1,0,0,positive
10,0,1,0,1,positive
10,0,0,0,-1,positive
7,0,1,0,-1,positive
3,0,1,0,1,positive
10,0,1,0,1,positive
4,0,1,0,1,positive
6,0,1,0,0,positive
10,0,1,0,1,positive
15,0,1,0,-1,positive
8,0,1,1,0,positive
5,0,1,0,0,positive
7,0,0,0,0,positive
12,0,0,0,1,positive
2,0,1,0,0,positive
12,0,1,0,0,positive
14,0,1,0,2,positive
13,0,1,0,0,positive
12,0,1,0,1,positive
5,0,0,0,1,positive
4,0,0,0,1,positive
5,0,0,0,1,positive
5,0,1,0,0,positive
8,0,0,0,2,positive
11,0,1,0,2,positive
5,0,0,0,1,positive
4,0,0,0,0,positive
4,0,1,0,0,positive
3,0,0,1,1,positive
11,0,0,0,1,positive
3,0,1,0,0,positive
9,0,1,0,1,positive
6,0,1,0,2,positive
15,0,1,0,1,positive
6,0,1,0,0,positive
5,0,0,0,0,positive
6,0,1,0,0,positive
15,0,1,0,2,positive
12,0,1,0,3,positive
4,0,1,0,0,positive
2,0,0,0,0,positive
5,0,1,0,0,positive
4,0,0,0,1,positive
8,0,1,0,0,positive
15,1,0,1,0,positive
7,0,1,0,2,positive
8,0,2,0,0,positive
5,0,2,0,0,positive
7,0,1,0,2,positive
12,0,0,0,0,positive
1,0,1,0,0,positive
2,0,1,0,0,positive
3,0,0,0,0,positive
8,0,0,0,1,positive
4,0,1,0,0,positive
10,0,1,0,0,positive
7,0,0,1,0,positive
6,0,1,0,1,positive
7,0,0,0,1,positive
9,0,0,0,1,positive
12,0,1,0,0,positive
16,0,1,0,4,positive
15,0,1,0,3,positive
9,1,0,0,0,positive
12,0,1,0,0,positive
9,0,0,0,0,positive
1,0,1,0,0,positive
3,0,1,0,0,positive
17,0,0,0,1,positive
5,0,0,0,0,positive
3,0,0,0,0,positive
6,0,1,0,0,positive
5,0,0,0,0,positive
7,0,1,0,0,positive
10,0,1,0,2,positive
20,0,2,0,-1,positive
9,1,0,0,2,positive
10,0,0,0,2,positive
3,0,0,0,0,positive
5,0,1,0,1,positive
14,0,1,0,-2,positive
4,0,1,0,1,positive
4,0,1,0,1,positive
9,0,1,0,0,positive
8,0,1,0,0,positive
4,0,0,0,0,positive
4,0,1,0,2,positive
7,0,0,0,1,positive
6,0,0,0,-1,positive
4,0,1,0,0,positive
2,0,0,0,0,positive
2,0,0,0,0,positive
8,0,0,0,1,positive
11,0,1,0,0,positive
5,0,1,0,0,positive
6,0,1,0,2,positive
11,0,1,0,1,positive
4,0,1,0,0,positive
5,0,1,0,0,positive
6,0,1,0,1,positive
7,0,1,0,0,positive
7,0,1,0,2,positive
8,0,1,0,0,positive
12,0,0,0,0,positive
5,0,0,0,0,positive
10,0,1,1,1,positive
12,0,1,0,0,positive
7,0,1,0,0,positive
2,0,1,1,0,positive
13,0,0,0,0,positive
3,0,0,1,0,positive
13,0,0,0,-1,positive
21,0,1,0,2,positive
8,0,0,0,0,positive
5,1,0,0,1,positive
11,0,1,0,0,positive
12,0,1,0,1,positive
4,0,1,0,0,positive
3,0,1,0,0,positive
7,0,1,0,0,positive
11,0,0,0,2,positive
1,0,1,0,0,positive
16,0,1,0,0,positive
14,0,0,0,1,positive
14,0,0,0,0,positive
6,0,1,0,-1,positive
3,0,1,0,0,positive
11,0,0,0,-1,positive
12,0,3,0,0,positive
8,0,1,0,1,positive
2,0,0,0,0,positive
7,0,0,0,0,positive
5,1,0,1,2,positive
3,0,0,0,-1,positive
6,0,1,0,-1,positive
2,0,1,0,0,positive
10,0,0,0,0,positive
15,0,1,0,0,positive
5,0,0,0,0,positive
3,0,1,0,2,positive
6,0,0,0,2,positive
6,0,1,0,0,positive
7,0,0,1,0,positive
6,0,1,0,2,positive
9,0,1,0,0,positive
7,0,0,0,1,positive
9,0,1,0,3,positive
3,0,0,0,0,positive
7,0,1,0,2,positive
4,0,1,0,0,positive
16,0,1,0,-1,positive
9,0,1,0,0,positive
11,0,1,1,0,positive
14,0,0,0,1,positive
10,0,0,0,-1,positive
9,0,1,0,2,positive
3,0,1,0,0,positive
4,0,1,0,0,positive
11,0,1,0,0,positive
3,0,1,0,0,positive
4,0,0,0,1,positive
5,0,1,0,1,positive
5,0,1,0,2,positive
5,0,1,0,-1,positive
4,0,0,0,0,positive
14,0,2,0,3,positive
7,0,1,0,-1,positive
7,0,1,0,1,positive
16,0,1,0,1,positive
9,0,0,0,0,positive
9,0,1,0,2,positive
2,0,1,0,0,positive
7,0,0,0,1,positive
13,0,1,0,2,positive
8,0,1,0,2,positive
8,0,0,0,0,positive
5,0,0,0,-1,positive
3,0,1,0,0,positive
4,0,0,0,1,positive
13,0,0,0,1,positive
6,0,1,0,0,positive
3,0,0,0,0,positive
13,0,1,0,0,positive
5,0,0,0,0,positive
16,0,1,0,3,positive
4,0,1,0,0,positive
13,0,1,0,1,positive
13,0,1,0,1,positive
18,0,1,0,4,positive
17,0,1,0,1,positive
12,0,0,0,-1,positive
4,0,1,0,0,positive
1,0,1,0,0,positive
9,0,0,0,0,positive
14,0,0,0,0,positive
13,0,2,0,0,positive
3,0,0,0,0,positive
1,0,0,0,0,positive
10,0,1,0,3,positive
2,0,1,0,0,positive
8,0,1,0,2,positive
13,0,0,0,0,positive
3,0,0,0,1,positive
5,0,0,0,0,positive
6,0,0,0,2,positive
10,0,0,0,1,positive
14,0,1,0,4,positive
8,0,1,0,2,positive
8,0,1,1,1,positive
7,0,0,0,0,positive
12,0,1,0,0,positive
9,0,0,0,-1,positive
14,0,0,0,0,positive
7,0,0,0,0,positive
10,0,1,0,1,positive
11,0,0,0,2,positive
11,0,1,0,2,positive
5,0,1,0,-2,positive
11,0,0,0,0,positive
14,0,1,0,0,positive
4,0,0,0,0,positive
3,0,0,0,0,positive
6,0,0,0,0,positive
6,0,1,0,0,positive
9,0,1,0,0,positive
7,0,1,0,-1,positive
10,0,1,0,0,positive
8,0,1,0,-1,positive
2,0,0,0,1,positive
5,0,0,0,1,positive
12,0,1,0,0,positive
4,0,1,1,0,positive
11,0,1,0,0,positive
8,1,1,0,1,positive
10,0,0,0,1,positive
5,0,1,0,0,positive
14,1,1,2,0,positive
12,0,1,0,0,positive
14,0,0,0,-1,positive
7,0,2,0,0,positive
5,0,1,0,0,positive
7,1,1,0,0,positive
5,0,1,0,1,positive
5,0,1,0,0,positive
7,0,1,0,0,positive
6,0,1,0,0,positive
11,0,1,0,1,positive
12,0,1,0,0,positive
7,0,1,0,0,positive
6,0,1,0,1,positive
3,0,0,0,0,positive
8,0,0,0,4,positive
8,0,1,0,-3,positive
6,1,0,0,-1,positive
16,0,1,0,-1,positive
8,0,2,0,1,positive
6,0,1,0,1,positive
6,0,0,0,1,positive
11,0,0,0,1,positive
5,0,0,1,0,positive
9,0,1,0,0,positive
9,0,1,0,1,positive
8,0,0,0,0,positive
5,0,1,0,1,positive
2,0,1,0,1,positive
6,0,1,0,1,positive
13,0,1,0,0,positive
4,0,0,0,0,positive
12,0,1,0,0,positive
3,0,0,0,0,positive
10,0,1,0,1,positive
17,0,0,0,-1,positive
3,0,0,0,0,positive
10,0,0,0,3,positive
13,0,0,0,-4,positive
15,0,1,0,0,positive
8,0,1,0,0,positive
12,0,0,0,-1,positive
7,0,2,0,1,positive
3,0,1,0,1,positive
6,0,0,0,1,positive
7,0,1,0,0,positive
11,0,1,0,0,positive
11,0,0,0,1,positive
8,0,1,0,-1,positive
5,0,1,0,0,positive
3,0,1,0,0,positive
6,0,1,0,2,positive
4,0,1,0,-1,positive
11,0,1,0,0,positive
8,0,1,0,0,positive
4,0,0,0,1,positive
15,0,1,0,2,positive
14,0,1,0,0,positive
11,0,0,0,0,positive
6,0,1,0,0,positive
11,0,0,0,0,positive
2,0,1,0,0,positive
6,0,1,0,2,positive
5,0,1,0,-1,positive
3,0,1,0,2,positive
7,0,0,0,0,positive
3,0,0,0,0,positive
12,0,1,0,0,positive
16,0,1,0,3,positive
6,0,1,0,-1,positive
6,0,1,0,-1,positive
6,0,1,0,1,positive
4,0,1,0,1,positive
6,0,0,0,-1,positive
7,0,1,0,1,positive
3,0,0,0,1,positive
8,0,1,0,0,positive
4,0,0,0,0,positive
6,0,1,0,0,positive
13,0,0,0,1,positive
7,0,1,0,1,positive
6,0,1,0,1,positive
10,0,0,0,1,positive
3,0,1,0,1,positive
4,0,1,0,0,positive
16,0,1,0,-2,positive
13,0,0,0,1,positive
14,0,0,0,-1,positive
12,0,2,0,0,positive
7,0,1,1,0,positive
6,0,0,0,-1,positive
3,0,0,0,-1,positive
3,0,1,0,1,positive
3,0,1,0,0,positive
5,0,0,0,-2,positive
2,0,0,0,0,positive
2,0,0,0,1,positive
7,0,1,0,0,positive
7,1,0,0,0,positive
10,0,0,0,1,positive
7,0,1,0,0,positive
9,0,1,0,-1,positive
12,0,1,0,0,positive
9,0,0,0,1,positive
2,0,0,0,0,positive
12,0,1,0,0,positive
2,0,1,0,1,positive
7,0,1,0,0,positive
3,0,1,0,0,positive
4,0,1,0,1,positive
14,1,1,0,-1,positive
7,0,1,0,2,positive
3,0,1,0,0,positive
3,0,1,0,1,positive
3,0,0,0,0,positive
7,0,1,0,1,positive
17,0,0,0,-2,positive
5,0,0,0,1,positive
10,0,1,0,1,positive
3,0,1,0,0,positive
18,0,1,0,0,positive
2,0,0,0,0,positive
19,0,1,0,0,positive
5,0,1,0,-1,positive
12,0,1,0,2,positive
5,0,1,1,1,positive
10,0,1,0,0,positive
3,0,1,0,0,positive
16,0,1,0,1,positive
7,0,1,0,2,positive
4,0,1,0,1,positive
7,0,0,0,1,positive
12,0,1,0,0,positive
17,0,1,0,0,positive
13,0,1,0,2,positive
12,0,1,0,1,positive
4,0,0,0,0,positive
12,0,2,0,1,positive
5,0,0,1,0,positive
15,0,0,0,1,positive
3,0,1,0,0,positive
5,0,1,0,2,positive
14,0,1,0,1,positive
4,0,0,0,0,positive
4,0,1,0,0,positive
7,0,0,0,-1,positive
4,0,1,0,0,positive
13,0,1,0,3,positive
3,0,1,0,0,positive
12,0,1,0,0,positive
13,0,1,0,2,positive
3,0,0,0,0,positive
6,0,0,0,1,positive
9,0,1,0,-1,positive
3,0,1,0,1,positive
9,0,0,0,2,positive
10,0,1,0,2,positive
6,0,0,0,1,positive
15,0,1,0,2,positive
10,0,1,0,2,positive
16,0,0,0,0,positive
11,0,1,0,-1,positive
13,0,1,0,-1,positive
15,0,1,0,-1,positive
11,0,0,0,0,positive
10,0,0,0,0,positive
19,0,1,0,2,positive
7,0,1,0,1,positive
12,0,1,0,1,positive
5,0,1,0,0,positive
4,0,0,0,0,positive
11,0,1,0,1,positive
11,0,0,0,0,positive
11,0,1,0,0,positive
8,0,1,0,1,positive
9,0,0,0,-1,positive
5,0,1,0,1,positive
7,0,1,1,0,positive
7,0,1,0,1,positive
8,0,1,0,1,positive
6,0,0,0,0,positive
3,0,1,0,1,positive
13,0,0,0,0,positive
7,0,2,0,0,positive
6,0,1,0,0,positive
5,0,0,1,0,positive
3,0,0,0,0,positive
7,0,1,0,3,positive
4,0,0,0,-1,positive
3,0,0,0,0,positive
9,0,0,0,2,positive
10,0,1,0,3,positive
7,0,0,0,-1,positive
13,0,1,0,1,positive
13,1,1,0,0,positive
6,0,0,1,0,positive
9,0,1,0,1,positive
7,0,1,0,2,positive
9,0,1,0,0,positive
3,0,0,0,0,positive
7,0,1,0,0,positive
14,0,0,0,1,positive
4,0,1,0,0,positive
5,0,1,0,1,positive
10,0,0,0,2,positive
7,0,1,1,1,positive
2,0,0,0,-1,positive
2,0,0,0,1,positive
8,0,0,1,1,positive
13,0,1,0,-1,positive
6,0,0,0,0,positive
8,0,0,0,-1,positive
14,0,1,0,0,positive
15,0,0,0,0,positive
5,0,0,0,0,positive
6,0,1,1,0,positive
10,0,0,0,2,positive
8,0,0,0,0,positive
7,0,2,0,0,positive
7,0,1,0,1,positive
13,0,1,0,4,positive
2,0,1,0,0,positive
2,0,0,0,0,positive
6,0,1,0,1,positive
8,0,0,0,0,positive
8,0,1,0,0,positive
4,0,0,1,0,positive
12,1,1,0,1,positive
9,0,1,0,1,positive
7,0,0,0,0,positive
6,0,1,0,3,positive
4,0,0,0,1,positive
5,0,0,0,0,positive
13,0,0,0,-1,positive
11,0,1,0,-1,positive
3,0,0,0,-1,positive
4,0,0,0,0,positive
8,0,1,0,1,positive
3,0,1,0,0,positive
4,0,1,0,0,positive
11,0,1,0,1,positive
3,0,1,0,0,positive
7,0,1,0,2,positive
9,0,1,0,2,positive
3,0,1,0,0,positive
6,0,1,0,-1,positive
5,0,0,0,0,positive
10,0,0,1,1,positive
2,0,0,0,1,positive
4,0,0,0,0,positive
5,0,0,0,0,positive
7,0,1,0,-1,positive
7,0,0,0,-1,positive
9,0,1,0,0,positive
8,0,1,0,0,positive
3,0,0,0,-1,positive
14,0,0,0,1,positive
3,0,0,0,1,positive
12,0,1,0,0,positive
7,0,1,1,0,positive
6,0,0,0,-1,positive
7,0,0,0,0,positive
10,0,1,0,2,positive
5,0,1,0,1,positive
6,0,1,0,1,positive
7,0,1,0,0,positive
8,0,1,0,1,positive
8,0,0,0,0,positive
16,0,0,0,0,positive
4,1,1,0,-1,positive
5,0,1,0,1,positive
6,0,0,0,1,positive
2,0,0,0,0,positive
18,0,0,0,1,positive
12,0,1,0,2,positive
18,0,0,0,0,positive
11,0,0,1,1,positive
6,0,1,0,-1,positive
15,0,0,0,0,positive
6,0,0,0,2,positive
9,0,0,0,-1,positive
19,0,0,0,0,positive
14,0,0,0,2,positive
3,0,0,0,1,positive
14,0,1,0,1,positive
7,0,1,0,0,positive
2,0,1,0,0,positive
13,0,1,0,0,positive
3,0,1,0,0,positive
11,0,1,0,1,positive
14,0,1,0,2,positive
8,0,1,0,-1,positive
9,1,0,0,0,positive
9,0,0,0,0,positive
7,0,1,0,1,positive
7,0,1,0,0,positive
8,0,1,0,1,positive
14,0,2,1,3,positive
4,0,1,0,0,positive
8,0,1,0,1,positive
13,0,0,0,1,positive
5,0,0,0,1,positive
8,0,0,0,2,positive
5,0,1,0,2,positive
10,0,0,0,0,positive
9,0,0,0,0,positive
6,1,1,0,0,positive
12,0,0,0,1,positive
10,0,1,0,-2,positive
16,0,0,0,0,positive
20,0,1,0,1,positive
3,0,0,0,1,positive
9,0,0,0,1,positive
14,0,0,0,-2,positive
9,0,1,0,0,positive
4,0,2,0,-1,positive
7,0,0,0,1,positive
12,0,1,0,0,positive
3,0,1,0,2,positive
3,0,1,0,0,positive
6,0,1,0,2,positive
9,0,1,0,-1,positive
3,0,1,0,0,positive
10,0,1,0,1,positive
17,0,0,1,1,positive
7,0,0,0,0,positive
5,0,1,0,0,positive
9,0,0,0,2,positive
4,0,0,0,1,positive
2,0,0,0,0,positive
2,0,0,0,0,positive
6,0,0,0,2,positive
8,0,1,0,1,positive
5,0,0,0,1,positive
15,0,1,0,-1,positive
12,0,0,0,-1,positive
14,0,0,0,0,positive
7,0,1,0,0,positive
3,0,1,0,0,positive
8,0,1,1,2,positive
10,0,1,0,-1,positive
7,0,1,0,2,positive
4,0,1,0,0,positive
5,0,1,0,0,positive
6,0,1,0,0,positive
6,0,0,0,2,positive
9,0,0,0,1,positive
3,0,1,0,0,positive
7,0,1,0,2,positive
11,0,0,0,1,positive
4,0,0,0,2,positive
15,0,1,0,0,positive
4,0,0,0,1,positive
5,0,1,0,0,positive
4,0,1,0,0,positive
5,0,1,0,-1,positive
10,0,0,0,-1,positive
5,0,1,0,0,positive
8,0,1,0,2,positive
14,0,1,0,-1,positive
13,0,1,0,2,positive
12,0,1,0,3,positive
10,0,1,0,-1,positive
7,0,1,0,2,positive
8,0,1,0,2,positive
2,0,0,0,0,positive
6,0,0,0,0,positive
3,0,1,0,1,positive
9,0,1,0,1,positive
12,0,1,0,-2,positive
8,0,0,0,0,positive
3,0,1,0,1,positive
1,0,1,0,0,positive
3,0,0,0,0,positive
8,0,1,0,0,positive
7,0,1,0,1,positive
4,0,1,0,0,positive
12,0,1,0,-1,positive
12,0,1,0,3,positive
9,0,1,0,-2,positive
12,0,1,0,1,positive
5,0,1,0,0,positive
3,0,0,0,0,positive
5,0,0,0,1,positive
13,0,1,1,1,positive
7,0,0,1,1,positive
2,0,0,0,0,positive
13,0,1,0,3,positive
13,0,0,0,0,positive
3,0,1,0,1,positive
3,0,1,0,0,positive
7,0,1,0,1,positive
7,0,0,0,0,positive
11,0,1,0,1,positive
14,0,0,0,3,positive
13,0,1,0,0,positive
13,0,2,0,0,positive
16,0,1,0,2,positive
3,0,1,0,-1,positive
6,0,1,0,0,positive
11,0,1,0,1,positive
9,0,1,0,-1,positive
12,0,0,0,-1,positive
10,0,1,0,-1,positive
5,0,0,0,0,positive
5,0,0,0,1,positive
6,0,1,1,0,positive
4,0,0,0,0,positive
7,0,1,0,1,positive
6,0,1,0,0,positive
1,0,0,0,0,positive
4,0,1,0,0,positive
4,0,1,0,1,positive
4,0,1,0,0,positive
8,0,0,0,0,positive
6,0,1,0,0,positive
2,0,0,1,1,positive
9,0,1,0,0,positive
8,1,1,0,0,positive
4,0,1,0,0,positive
7,1,1,0,2,positive
13,0,1,0,1,positive
7,0,0,0,1,positive
4,0,1,0,1,positive
6,0,0,0,2,positive
6,0,0,0,0,positive
3,0,0,0,0,positive
12,0,1,0,1,positive
10,0,1,0,0,positive
11,0,1,0,1,positive
7,0,0,0,1,positive
11,0,1,0,1,positive
3,0,0,0,0,positive
5,0,0,0,1,positive
4,0,0,0,1,positive
6,0,0,0,0,positive
4,0,0,0,0,positive
9,0,0,0,1,positive
2,0,1,0,0,positive
8,0,0,0,1,positive
16,0,0,0,0,positive
16,0,0,0,0,positive
5,0,0,0,0,positive
9,0,1,0,-1,positive
3,0,0,0,1,positive
9,0,1,0,0,positive
5,0,1,0,2,positive
10,0,1,0,0,positive
10,0,1,0,1,positive
8,0,1,0,0,positive
2,0,0,0,1,positive
11,0,1,0,2,positive
2,0,1,0,0,positive
8,0,1,0,1,positive
9,0,1,0,2,positive
2,0,1,0,0,positive
7,0,0,0,2,positive
9,0,0,1,0,positive
5,0,0,0,1,positive
9,0,0,1,0,positive
3,0,0,0,0,positive
5,0,1,0,1,positive
9,0,1,0,0,positive
14,0,3,0,1,positive
13,0,1,0,0,positive
12,0,1,0,1,positive
5,0,1,0,1,positive
7,0,1,0,0,positive
3,0,0,0,1,positive
6,0,1,0,1,positive
7,0,1,0,0,positive
3,0,1,0,1,positive
9,1,8,0,2,positive
14,0,1,0,-2,positive
3,0,1,0,1,positive
5,0,1,0,0,positive
10,0,1,0,0,positive
7,0,0,0,0,positive
5,0,1,0,0,positive
6,0,1,0,-1,positive
7,0,0,0,0,positive
7,0,1,0,-1,positive
3,0,1,0,2,positive
3,0,1,0,0,positive
3,0,1,0,1,positive
4,0,1,0,-1,positive
8,0,0,0,2,positive
2,0,0,0,-1,positive
4,0,0,0,-2,positive
5,0,1,0,0,positive
16,0,1,0,-1,positive
6,0,1,0,2,positive
3,0,1,0,0,positive
15,0,1,0,3,positive
18,0,1,0,2,positive
13,1,0,0,1,positive
3,0,0,0,0,positive
4,0,0,0,1,positive
6,0,0,1,1,positive
7,0,0,1,0,positive
9,0,0,0,0,positive
7,0,1,0,1,positive
4,0,1,0,1,positive
6,0,1,0,0,positive
8,0,0,0,0,positive
5,0,1,0,1,positive
3,0,1,0,0,positive
10,0,0,0,1,positive
10,0,0,0,3,positive
6,0,1,0,1,positive
12,0,1,0,1,positive
5,0,1,0,0,positive
11,1,1,0,1,positive
6,0,0,0,1,positive
5,0,0,0,1,positive
13,0,1,0,-1,positive
4,0,1,0,0,positive
7,0,1,0,1,positive
13,0,0,0,1,positive
8,0,2,0,1,positive
3,0,0,0,0,positive
11,0,0,0,0,positive
7,0,1,0,0,positive
17,0,0,0,1,positive
11,0,0,0,3,positive
10,0,1,0,0,positive
8,0,1,0,1,positive
8,0,0,0,0,positive
14,0,0,0,1,positive
12,0,0,0,3,positive
12,1,1,0,1,positive
10,0,1,0,1,positive
9,0,1,0,0,positive
2,0,0,0,0,positive
6,0,1,0,0,positive
8,0,0,0,0,positive
19,0,1,0,0,positive
7,0,1,0,0,positive
12,0,0,0,1,positive
16,0,6,0,1,positive
4,0,1,1,0,positive
2,0,1,0,0,positive
6,0,1,0,1,positive
5,0,1,0,1,positive
8,0,0,0,-1,positive
5,0,1,0,0,positive
7,0,0,1,0,positive
12,0,0,0,2,positive
8,0,1,0,0,positive
11,0,1,0,0,positive
3,0,1,0,0,positive
6,0,1,0,2,positive
10,0,1,0,1,positive
12,0,1,0,0,positive
14,0,0,1,0,positive
6,0,1,0,2,positive
10,0,1,0,0,positive
3,0,1,0,1,positive
7,0,0,1,1,positive
3,0,1,0,1,positive
10,0,0,0,0,positive
12,0,1,0,0,positive
7,0,0,0,2,positive
7,0,0,0,1,positive
3,0,0,0,2,positive
5,0,0,0,0,positive
2,0,1,0,0,positive
12,0,0,0,0,positive
7,0,0,0,1,positive
1,0,0,0,0,positive
13,0,1,0,-1,positive
6,0,1,0,1,positive
12,0,0,0,-2,positive
16,0,0,0,2,positive
10,0,0,0,0,positive
8,0,0,0,1,positive
15,0,0,0,-3,positive
7,0,0,0,2,positive
14,0,0,0,2,positive
8,0,1,0,1,positive
10,0,1,0,-1,positive
7,0,0,0,-1,positive
2,0,1,0,1,positive
3,0,1,0,1,positive
3,0,0,0,0,positive
8,0,0,1,1,positive
5,0,1,0,1,positive
12,0,1,0,2,positive
14,0,0,0,-2,positive
6,0,1,0,1,positive
10,0,1,0,1,positive
14,0,1,0,1,positive
10,0,1,0,0,positive
9,0,0,0,0,positive
3,0,1,0,0,positive
7,0,1,0,-1,positive
16,0,0,0,3,positive
2,0,0,0,-1,positive
11,0,1,0,-1,positive
14,0,1,0,-1,positive
6,0,1,0,1,positive
9,0,1,0,-1,positive
6,0,1,0,0,positive
14,0,1,0,0,positive
6,0,0,1,0,positive
6,0,1,0,1,positive
2,0,1,0,0,positive
13,0,0,0,1,positive
13,0,1,0,1,positive
4,0,1,0,0,positive
2,0,1,0,-1,positive
2,0,0,0,0,positive
16,0,1,0,1,positive
4,0,1,0,0,positive
3,0,0,0,1,positive
4,0,0,0,1,positive
8,0,0,0,0,positive
8,0,0,0,0,positive
12,0,0,0,0,positive
12,0,0,0,1,positive
4,0,1,0,0,positive
14,0,1,0,2,positive
11,0,1,0,-1,positive
3,0,1,1,0,positive
6,0,0,0,0,positive
8,0,1,0,0,positive
18,0,0,0,-1,positive
9,0,0,0,2,positive
4,0,0,0,0,positive
15,0,1,0,-1,positive
8,0,1,0,2,positive
14,0,2,0,1,positive
14,0,1,0,1,positive
19,0,0,0,3,positive
2,0,0,0,0,positive
4,0,1,0,1,positive
18,0,0,0,1,positive
11,0,1,0,2,positive
13,0,1,0,1,positive
12,0,1,0,0,positive
10,0,1,0,2,positive
5,0,1,0,0,positive
13,0,1,0,0,positive
13,0,1,0,-1,positive
3,0,1,0,1,positive
8,0,1,0,0,positive
5,0,1,0,1,positive
5,0,0,0,-1,positive
5,0,1,0,1,positive
6,0,1,0,0,positive
4,0,0,0,0,positive
13,0,0,0,4,positive
18,0,1,0,0,positive
7,0,0,0,1,positive
4,0,1,0,0,positive
